Plasmid-ID	Host	Niche	Source	Length	Circular	Conj_type	Plasmidfinder_type	Copy_number	ARG_number	ARG_Type_Subtype	unique_type	unique_subtype	carrying_VF_num	Selection
Wnew4R-barcode72-contig_2	Wnew4R-barcode72	Environment	WWTP-S	272006	Y	mob_unconj	IncHI2A, IncHI2	0.966204079	18	macrolide-lincosamide-streptogramin__mph(A), aminoglycoside__aadA23, sulfonamide__sul3, beta_lactam__TEM-1, tetracycline__tet(A), beta_lactam__LAP-2, florfenicol__floR, quinolone__QnrS1, beta_lactam__CTX-M-55, aminoglycoside__APH(3')-Ia, aminoglycoside__APH(6)-Id, macrolide-lincosamide-streptogramin__linG, aminoglycoside__AAC(3)-IId, rifamycin__arr-2, rifamycin__arr-2, aminoglycoside__APH(3'')-Ib, trimethoprim__dfrA14, macrolide-lincosamide-streptogramin__mef(B)	9	17	0	Y
Wnew4R-barcode72-contig_3	Wnew4R-barcode72	Environment	WWTP-S	89440	Y	Conj	IncFIB(AP001918), IncFII	1.086780644	0		0	0	0	Y
Wnew4R-barcode73-contig_2	Wnew4R-barcode73	Environment	WWTP-S	59195	Y	Conj	IncX1	1.402070446	9	aminoglycoside__APH(3')-Ia, aminoglycoside__aadA, beta_lactam__OXA-10, chloramphenicol__cmlA5, quinolone__QnrS1, tetracycline__tet(A), rifamycin__arr-2, beta_lactam__CTX-M-55, trimethoprim__dfrA14	7	9	0	Y
Wnew4R-barcode73-contig_3	Wnew4R-barcode73	Environment	WWTP-S	121756	Y	unmob	IncFIB(AP001918), IncFIC(FII), IncFIA	1.058167412	0		0	0	11	Y
Wnew4R-barcode74-contig_1	Wnew4R-barcode74	Environment	WWTP-S	81290	Y	Conj	IncFII	1.633121582	6	quinolone__QnrB4, beta_lactam__DHA-1, aminoglycoside__aadA5, trimethoprim__dfrA17, macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul1	6	6	0	Y
Wnew4R-barcode74-contig_10	Wnew4R-barcode74	Environment	WWTP-S	110401	Y	unmob	IncFIB(pLF82)	1.225245519	0		0	0	0	Y
Wnew4R-barcode74-contig_11	Wnew4R-barcode74	Environment	WWTP-S	41223	N	Conj	IncX1	43.39636049	3	aminoglycoside__APH(3')-Ia, quinolone__QnrS1, beta_lactam__CTX-M-55	3	3	0	Y
Wnew4R-barcode74-contig_12	Wnew4R-barcode74	Environment	WWTP-S	5490	N	unmob		97.46200355	1	tetracycline__tet(A)	1	1	0	Y
Wnew4R-barcode74-contig_13	Wnew4R-barcode74	Environment	WWTP-S	13486	N	unmob		54.86470238	3	beta_lactam__TEM-1, florfenicol__floR, tetracycline__tet(A)	3	3	0	Y
Wnew4R-barcode74-contig_14	Wnew4R-barcode74	Environment	WWTP-S	11381	N	unmob		52.57709219	3	macrolide-lincosamide-streptogramin__mef(B), sulfonamide__sul3, aminoglycoside__aadA	3	3	0	Y
Wnew4R-barcode74-contig_15	Wnew4R-barcode74	Environment	WWTP-S	47437	Y	unmob		0.354722928	0		0	0	0	Y
Wnew4R-barcode74-contig_2	Wnew4R-barcode74	Environment	WWTP-S	20790	N	unmob	IncY	68.02409812	0		0	0	0	Y
Wnew4R-barcode74-contig_4	Wnew4R-barcode74	Environment	WWTP-S	3607	N	unmob		77.47165116	0		0	0	0	Y
Wnew4R-barcode74-contig_6	Wnew4R-barcode74	Environment	WWTP-S	3191	N	unmob		0.781859406	0		0	0	0	Y
Wnew4R-barcode75-contig_3	Wnew4R-barcode75	Environment	WWTP-S	172439	N	Conj	IncFIB(AP001918), IncQ1, IncFII, IncFII	1.19879945	17	aminoglycoside__aadA5, sulfonamide__sul2, sulfonamide__sul2, sulfonamide__sul1, aminoglycoside__AAC(3)-IIe, macrolide-lincosamide-streptogramin__mph(A), aminoglycoside__APH(6)-Id, macrolide-lincosamide-streptogramin__erm(B), macrolide-lincosamide-streptogramin__erm(C), trimethoprim__dfrA17, tetracycline__tet(A), aminoglycoside__APH(6)-Id, aminoglycoside__APH(3'')-Ib, florfenicol__floR, aminoglycoside__APH(3'')-Ib, trimethoprim__dfrA14, tetracycline__tet(A)	6	13	0	Y
Wnew4R-barcode75-contig_4	Wnew4R-barcode75	Environment	WWTP-S	45885	N	mob_unconj	IncX1	3.059546768	9	beta_lactam__TEM-1, tetracycline__tet(A), trimethoprim__dfrA14, florfenicol__floR, aminoglycoside__APH(3')-IIa, aminoglycoside__APH(3'')-Ib, beta_lactam__CTX-M-55, sulfonamide__sul2, aminoglycoside__APH(6)-Id	6	9	0	Y
Wnew4R-barcode75-contig_6	Wnew4R-barcode75	Environment	WWTP-S	10531	Y	mob_unconj		7.432082864	0		0	0	0	Y
Wnew4R-barcode76-contig_10	Wnew4R-barcode76	Environment	WWTP-S	30049	Y	unmob	IncX1	2.904368954	1	florfenicol__floR	1	1	0	Y
Wnew4R-barcode76-contig_3	Wnew4R-barcode76	Environment	WWTP-S	80160	Y	Conj	IncFII(pCRY), IncR	2.106333952	12	aminoglycoside__AAC(6')-Ib-cr, rifamycin__arr-3, macrolide-lincosamide-streptogramin__mph(A), aminoglycoside__AAC(3)-IId, trimethoprim__dfrA27, aminoglycoside__aadA16, aminoglycoside__APH(3'')-Ib, beta_lactam__TEM-1, aminoglycoside__APH(3')-Ia, tetracycline__tet(A), sulfonamide__sul1, aminoglycoside__APH(6)-Id	7	12	0	Y
Wnew4R-barcode76-contig_5	Wnew4R-barcode76	Environment	WWTP-S	3900	N	unmob		0.910441703	0		0	0	0	Y
Wnew4R-barcode76-contig_9	Wnew4R-barcode76	Environment	WWTP-S	136136	Y	Conj	IncFII(K)	1.208864002	14	trimethoprim__dfrA27, sulfonamide__sul1, sulfonamide__sul1, macrolide-lincosamide-streptogramin__mph(A), beta_lactam__TEM-1, aminoglycoside__APH(3')-Ia, quinolone__QnrB2, florfenicol__floR, beta_lactam__CTX-M-3, aminoglycoside__aadA16, rifamycin__arr-3, quinolone__QnrS1, aminoglycoside__AAC(6')-Ib-cr, tetracycline__tet(A)	9	13	0	Y
Wnew4R-barcode77-contig_1	Wnew4R-barcode77	Environment	WWTP-S	37676	N	unmob	IncR	2.485570882	3	aminoglycoside__APH(3'')-Ib, tetracycline__tet(A), aminoglycoside__APH(6)-Id	2	3	0	Y
Wnew4R-barcode77-contig_2	Wnew4R-barcode77	Environment	WWTP-S	136414	Y	Conj	IncFII(K)	1.596094809	14	tetracycline__tet(A), aminoglycoside__AAC(6')-Ib-cr, quinolone__QnrB2, quinolone__QnrS1, florfenicol__floR, sulfonamide__sul1, trimethoprim__dfrA27, beta_lactam__TEM-1, macrolide-lincosamide-streptogramin__mph(A), aminoglycoside__APH(3')-Ia, beta_lactam__CTX-M-3, rifamycin__arr-3, sulfonamide__sul1, aminoglycoside__aadA16	9	13	0	Y
Wnew4R-barcode77-contig_3	Wnew4R-barcode77	Environment	WWTP-S	41672	Y	Conj	IncFII(pCRY)	2.005010904	9	macrolide-lincosamide-streptogramin__mph(A), beta_lactam__TEM-1, rifamycin__arr-3, aminoglycoside__APH(3')-Ia, trimethoprim__dfrA27, sulfonamide__sul1, aminoglycoside__AAC(6')-Ib-cr, aminoglycoside__aadA16, aminoglycoside__AAC(3)-IId	6	9	0	Y
Wnew4R-barcode77-contig_6	Wnew4R-barcode77	Environment	WWTP-S	30049	Y	unmob	IncX1	2.976137125	1	florfenicol__floR	1	1	0	Y
Wnew4R-barcode78-contig_2	Wnew4R-barcode78	Environment	WWTP-S	8910	Y	mob_unconj		24.27702808	0		0	0	0	Y
Wnew4R-barcode78-contig_3	Wnew4R-barcode78	Environment	WWTP-S	247261	Y	mob_unconj	IncHI2A, IncHI2	0.944026643	19	chloramphenicol__cmlA5, aminoglycoside__aadA23, beta_lactam__TEM-95, beta_lactam__CTX-M-65, beta_lactam__OXA-10, quinolone__QnrS1, tetracycline__tet(A), beta_lactam__TEM-1, macrolide-lincosamide-streptogramin__linG, aminoglycoside__aadA, aminoglycoside__APH(6)-Id, aminoglycoside__APH(3'')-Ib, rifamycin__arr-2, aminoglycoside__APH(4)-Ia, trimethoprim__dfrA14, aminoglycoside__AAC(3)-IV, aminoglycoside__APH(3')-Ia, tetracycline__tet(A), florfenicol__floR	9	18	0	Y
Wnew4R-barcode78-contig_4	Wnew4R-barcode78	Environment	WWTP-S	10144	Y	unmob	IncX1	8.31456579	0		0	0	0	Y
Wnew4R-barcode80-contig_2	Wnew4R-barcode80	Environment	WWTP-S	13013	Y	mob_unconj		3.317657246	0		0	0	0	Y
Wnew4R-barcode80-contig_3	Wnew4R-barcode80	Environment	WWTP-S	2084	Y	unmob	Col(BS512)	49.03494032	0		0	0	0	Y
Wnew4R-barcode80-contig_4	Wnew4R-barcode80	Environment	WWTP-S	143486	Y	Conj	IncFIB(AP001918), IncFIA, IncFII, IncFII	1.085134627	10	aminoglycoside__aadA, chloramphenicol__cmlA1, beta_lactam__TEM-1, aminoglycoside__aadA, tetracycline__tet(M), aminoglycoside__APH(3')-Ia, florfenicol__floR, sulfonamide__sul2, trimethoprim__dfrA12, tetracycline__tet(A)	7	9	5	Y
Wnew4R-barcode80-contig_5	Wnew4R-barcode80	Environment	WWTP-S	88031	Y	Conj	IncI1	1.451505952	1	beta_lactam__CTX-M-55	1	1	0	Y
Wnew4R-barcode81-contig_2	Wnew4R-barcode81	Environment	WWTP-S	110675	Y	unmob	IncFIB(pLF82)	0.961708336	0		0	0	0	Y
Wnew4R-barcode81-contig_3	Wnew4R-barcode81	Environment	WWTP-S	144300	Y	Conj	IncFIB(AP001918), IncFIA, IncFII, IncFII	1.063831054	11	beta_lactam__TEM-1, aminoglycoside__aadA, tetracycline__tet(A), sulfonamide__sul2, florfenicol__floR, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, tetracycline__tet(M), trimethoprim__dfrA12, chloramphenicol__cmlA1, macrolide-lincosamide-streptogramin__mef(B)	8	10	5	Y
Wnew4R-barcode82-contig_1	Wnew4R-barcode82	Environment	WWTP-S	3633	N	unmob		4.715871968	0		0	0	0	Y
Wnew4R-barcode82-contig_2	Wnew4R-barcode82	Environment	WWTP-S	111719	N	mob_unconj	IncFIB(AP001918), IncFIA, IncFII	1.350005435	14	tetracycline__tet(A), aminoglycoside__APH(3')-Ia, sulfonamide__sul3, aminoglycoside__aadA, chloramphenicol__cmlA1, sulfonamide__sul2, beta_lactam__TEM-1, aminoglycoside__AAC(3)-IId, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, aminoglycoside__aadA17, tetracycline__tet(M), aminoglycoside__aadA, trimethoprim__dfrA12	8	13	7	Y
Wnew4R-barcode82-contig_3	Wnew4R-barcode82	Environment	WWTP-S	64113	N	unmob		2.576568766	6	aminoglycoside__aadA5, trimethoprim__dfrA17, macrolide-lincosamide-streptogramin__mph(A), beta_lactam__DHA-1, sulfonamide__sul1, quinolone__QnrB4	6	6	0	Y
Wnew4R-barcode82-contig_4	Wnew4R-barcode82	Environment	WWTP-S	33453	N	mob_unconj	IncFII, IncFII	2.179303716	0		0	0	0	Y
Wnew4R-barcode82-contig_6	Wnew4R-barcode82	Environment	WWTP-S	47454	Y	unmob		2.15612291	0		0	0	0	Y
Wnew4R-barcode83-contig_2	Wnew4R-barcode83	Environment	WWTP-S	140619	Y	Conj	IncFIB(AP001918), IncFIC(FII)	1.039212442	11	florfenicol__floR, tetracycline__tet(A), aminoglycoside__APH(3')-Ia, trimethoprim__dfrA14, beta_lactam__CTX-M-55, aminoglycoside__aadA, sulfonamide__sul3, aminoglycoside__AAC(3)-IIe, macrolide-lincosamide-streptogramin__mef(B), macrolide-lincosamide-streptogramin__linG, aminoglycoside__aadA22	7	11	5	Y
Wnew4R-barcode84-contig_2	Wnew4R-barcode84	Environment	WWTP-S	110669	Y	unmob	IncFIB(pLF82)	0.888403529	0		0	0	0	Y
Wnew4R-barcode84-contig_3	Wnew4R-barcode84	Environment	WWTP-S	144299	Y	Conj	IncFIB(AP001918), IncFIA, IncFII, IncFII	1.089290322	11	aminoglycoside__aadA, aminoglycoside__aadA, tetracycline__tet(A), sulfonamide__sul2, chloramphenicol__cmlA1, florfenicol__floR, beta_lactam__TEM-1, macrolide-lincosamide-streptogramin__mef(B), tetracycline__tet(M), trimethoprim__dfrA12, aminoglycoside__APH(3')-Ia	8	10	5	Y
Wnew4R-barcode85-contig_3	Wnew4R-barcode85	Environment	WWTP-S	11707	N	mob_unconj		2.95457537	1	trimethoprim__dfrA14	1	1	0	Y
Wnew4R-barcode85-contig_5	Wnew4R-barcode85	Environment	WWTP-S	10770	Y	mob_unconj		6.511287732	0		0	0	0	Y
Wnew4R-barcode85-contig_6	Wnew4R-barcode85	Environment	WWTP-S	156148	Y	Conj	IncFIB(AP001918), IncQ1, IncFII, IncFII	1.244432026	11	aminoglycoside__aadA5, sulfonamide__sul2, macrolide-lincosamide-streptogramin__erm(B), sulfonamide__sul1, tetracycline__tet(A), aminoglycoside__APH(3'')-Ib, trimethoprim__dfrA17, aminoglycoside__AAC(3)-IIe, macrolide-lincosamide-streptogramin__erm(C), macrolide-lincosamide-streptogramin__mph(A), aminoglycoside__APH(6)-Id	5	11	0	Y
Wnew4R-barcode85-contig_7	Wnew4R-barcode85	Environment	WWTP-S	33380	N	unmob	IncX1	2.993593873	8	beta_lactam__TEM-209, florfenicol__floR, tetracycline__tet(A), beta_lactam__CTX-M-55, sulfonamide__sul2, aminoglycoside__APH(3')-IIa, aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id	5	8	0	Y
Wnew4R-barcode86-contig_3	Wnew4R-barcode86	Environment	WWTP-S	86406	N	Conj	IncX1	7.304696387	10	trimethoprim__dfrA14, chloramphenicol__cmlA5, beta_lactam__OXA-10, florfenicol__floR, beta_lactam__CTX-M-55, tetracycline__tet(A), quinolone__QnrS1, rifamycin__arr-2, aminoglycoside__APH(3')-Ia, aminoglycoside__aadA	8	10	0	Y
Wnew4R-barcode95-contig_2	Wnew4R-barcode95	Human	WWTP-I	5632	Y	unmob		47.31370727	0		0	0	0	Y
Wnew4R-barcode95-contig_3	Wnew4R-barcode95	Human	WWTP-I	155169	Y	Conj	IncFIB(AP001918), IncFIA, IncFII, IncFII	1.447034078	17	beta_lactam__TEM-1, tetracycline__tet(A), florfenicol__floR, chloramphenicol__cmlA1, aminoglycoside__APH(3')-Ia, macrolide-lincosamide-streptogramin__mph(A), beta_lactam__CTX-M-27, macrolide-lincosamide-streptogramin__erm(C), macrolide-lincosamide-streptogramin__erm(B), tetracycline__tet(M), sulfonamide__sul3, macrolide-lincosamide-streptogramin__mef(B), trimethoprim__dfrA12, aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, aminoglycoside__aadA, sulfonamide__sul2	8	16	1	Y
Wnew4R-barcode95-contig_4	Wnew4R-barcode95	Human	WWTP-I	103395	Y	Conj	IncI1	1.215040015	3	aminoglycoside__APH(3')-Ia, aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id	1	3	0	Y
Wnew4R-barcode95-contig_5	Wnew4R-barcode95	Human	WWTP-I	61334	Y	Conj	IncX1, IncX1	1.297621246	0		0	0	0	Y
Wnew4R-barcode96-contig_2	Wnew4R-barcode96	Human	WWTP-I	146552	Y	Conj	IncFIB(AP001918), IncFIA, IncFII, IncFII	1.4275089	15	chloramphenicol__cmlA1, tetracycline__tet(M), tetracycline__tet(A), aminoglycoside__ANT(2'')-Ia, aminoglycoside__aadA, florfenicol__floR, aminoglycoside__aadA, aminoglycoside__aadA, macrolide-lincosamide-streptogramin__erm(B), macrolide-lincosamide-streptogramin__mph(A), aminoglycoside__APH(3')-Ia, trimethoprim__dfrA12, chloramphenicol__cmlA6, macrolide-lincosamide-streptogramin__erm(C), sulfonamide__sul2	7	13	0	Y
WTP-NoR-Nov-barcode02-contig_2	WTP-NoR-Nov-barcode02	Environment	WWTP-E	5091	Y	unmob	Col440I	16.82827061	0		0	0	0	N
WTP-NoR-Nov-barcode03-contig_4	WTP-NoR-Nov-barcode03	Environment	WWTP-E	77568	Y	Conj	IncFIB(AP001918), IncFII(29)	1.299272012	0		0	0	1	N
WTP-NoR-Nov-barcode04-contig_1	WTP-NoR-Nov-barcode04	Environment	WWTP-E	120149	Y	unmob	IncFIB(K), IncFIA(HI1)	1.339927546	0		0	0	0	N
WTP-NoR-Nov-barcode04-contig_5	WTP-NoR-Nov-barcode04	Environment	WWTP-E	99480	Y	mob_unconj	IncY	0.8877313	0		0	0	0	N
WTP-NoR-Nov-barcode05-contig_1	WTP-NoR-Nov-barcode05	Environment	WWTP-E	99467	Y	mob_unconj	IncY	0.96610572	0		0	0	0	N
WTP-NoR-Nov-barcode05-contig_3	WTP-NoR-Nov-barcode05	Environment	WWTP-E	120151	Y	unmob	IncFIB(K), IncFIA(HI1)	1.383551457	0		0	0	0	N
WTP-NoR-Nov-barcode06-contig_1	WTP-NoR-Nov-barcode06	Environment	WWTP-E	99479	Y	mob_unconj	IncY	0.88230572	0		0	0	0	N
WTP-NoR-Nov-barcode06-contig_3	WTP-NoR-Nov-barcode06	Environment	WWTP-E	120155	Y	unmob	IncFIB(K), IncFIA(HI1)	1.396226174	0		0	0	0	N
WTP-NoR-Nov-barcode07-contig_1	WTP-NoR-Nov-barcode07	Environment	WWTP-E	151834	Y	unmob	IncFIB(K), IncFIA(HI1)	1.667616895	0		0	0	0	N
WTP-NoR-Nov-barcode07-contig_3	WTP-NoR-Nov-barcode07	Environment	WWTP-E	58416	Y	Conj	IncL/M(pOXA-48)	2.09094176	0		0	0	0	N
WTP-NoR-Nov-barcode08-contig_2	WTP-NoR-Nov-barcode08	Environment	WWTP-E	125223	Y	unmob	IncY	0.962723487	10	aminoglycoside__aadA, beta_lactam__TEM-95, beta_lactam__OXA-10, chloramphenicol__cmlA5, florfenicol__floR, quinolone__QnrS1, rifamycin__arr-2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA14	8	9	0	N
WTP-NoR-Nov-barcode09-contig_2	WTP-NoR-Nov-barcode09	Human	WWTP-I	11501	Y	unmob		0.334427288	0		0	0	0	N
WTP-NoR-Nov-barcode09-contig_3	WTP-NoR-Nov-barcode09	Human	WWTP-I	15246	Y	unmob	Col440I	0.763474689	0		0	0	0	N
WTP-NoR-Nov-barcode09-contig_4	WTP-NoR-Nov-barcode09	Human	WWTP-I	201359	Y	unmob	IncFIB(K)	1.296455807	0		0	0	0	N
WTP-NoR-Nov-barcode10-contig_2	WTP-NoR-Nov-barcode10	Human	WWTP-I	39771	Y	Conj	IncN	4.718188544	0		0	0	0	N
WTP-NoR-Nov-barcode10-contig_3	WTP-NoR-Nov-barcode10	Human	WWTP-I	40217	Y	unmob	IncFIB(K)	2.486472006	0		0	0	2	N
WTP-NoR-Nov-barcode10-contig_4	WTP-NoR-Nov-barcode10	Human	WWTP-I	50704	Y	unmob		1.622227283	0		0	0	0	N
WTP-NoR-Nov-barcode10-contig_5	WTP-NoR-Nov-barcode10	Human	WWTP-I	25798	Y	mob_unconj		10.06004759	0		0	0	0	N
WTP-NoR-Nov-barcode11-contig_1	WTP-NoR-Nov-barcode11	Human	WWTP-I	146848	Y	mob_unconj	IncFIB(K), IncFII	1.163093986	0		0	0	0	N
WTP-NoR-Nov-barcode11-contig_3	WTP-NoR-Nov-barcode11	Human	WWTP-I	109579	Y	unmob	p0111	1.215047269	0		0	0	0	N
WTP-NoR-Nov-barcode12-contig_3	WTP-NoR-Nov-barcode12	Human	WWTP-I	58486	Y	unmob	IncFIB(K), IncFIA(HI1), IncR	2.294057862	0		0	0	0	N
WTP-NoR-Nov-barcode12-contig_4	WTP-NoR-Nov-barcode12	Human	WWTP-I	91485	Y	Conj	IncI1	1.556284128	1	beta_lactam__CTX-M-130	1	1	0	N
WTP-NoR-Nov-barcode14-contig_2	WTP-NoR-Nov-barcode14	Human	WWTP-I	175453	Y	unmob	IncFIB(K), IncFII, IncR	1.401331115	0		0	0	0	N
WTP-NoR-Nov-barcode15-contig_2	WTP-NoR-Nov-barcode15	Human	WWTP-I	6995	Y	mob_unconj		23.95025819	0		0	0	0	N
WTP-NoR-Nov-barcode15-contig_3	WTP-NoR-Nov-barcode15	Human	WWTP-I	36107	Y	Conj	IncX3	1.931967916	0		0	0	0	N
WTP-NoR-Nov-barcode15-contig_4	WTP-NoR-Nov-barcode15	Human	WWTP-I	94230	Y	Conj	IncB/O/K/Z	1.8480372	0		0	0	0	N
WTP-NoR-Nov-barcode15-contig_5	WTP-NoR-Nov-barcode15	Human	WWTP-I	10009	Y	mob_unconj	Col156, Col156	4.585128366	0		0	0	0	N
WTP-NoR-Nov-barcode15-contig_6	WTP-NoR-Nov-barcode15	Human	WWTP-I	8710	Y	unmob	Col440I	0.440183389	0		0	0	0	N
WTP-NoR-Nov-barcode25-contig_1	WTP-NoR-Nov-barcode25	Environment	WWTP-E	6686	N	unmob	Col440I	41.80121403	2	tetracycline__tet(A), tetracycline__tet(A)	1	1	0	N
WTP-NoR-Nov-barcode25-contig_2	WTP-NoR-Nov-barcode25	Environment	WWTP-E	113456	Y	unmob		0.986756544	0		0	0	0	N
WTP-NoR-Nov-barcode25-contig_4	WTP-NoR-Nov-barcode25	Environment	WWTP-E	90626	Y	Conj	IncI	1.272970244	0		0	0	0	N
WTP-NoR-Nov-barcode31-contig_2	WTP-NoR-Nov-barcode31	Environment	WWTP-E	86072	Y	unmob	IncFIB(pHCM2)	0.938271619	0		0	0	0	N
WTP-NoR-Nov-barcode31-contig_3	WTP-NoR-Nov-barcode31	Environment	WWTP-E	88113	Y	unmob	IncFIB(K), IncFII	0.834207851	0		0	0	0	N
WTP-NoR-Nov-barcode32-contig_2	WTP-NoR-Nov-barcode32	Environment	WWTP-E	11934	Y	mob_unconj		17.69697259	0		0	0	0	N
WTP-NoR-Nov-barcode32-contig_5	WTP-NoR-Nov-barcode32	Environment	WWTP-E	14180	Y	mob_unconj	Col440I, Col440I	2.524740965	0		0	0	0	N
WTP-NoR-Nov-barcode32-contig_6	WTP-NoR-Nov-barcode32	Environment	WWTP-E	9689	Y	mob_unconj		7.765990182	0		0	0	0	N
WTP-NoR-Nov-barcode32-contig_7	WTP-NoR-Nov-barcode32	Environment	WWTP-E	7906	Y	mob_unconj		6.633490206	0		0	0	0	N
WTP-NoR-Nov-barcode32-contig_8	WTP-NoR-Nov-barcode32	Environment	WWTP-E	87029	Y	Conj	IncI	1.740704166	0		0	0	0	N
WTP-NoR-Nov-barcode32-contig_9	WTP-NoR-Nov-barcode32	Environment	WWTP-E	8036	Y	mob_unconj	Col156, Col156	1.894044183	0		0	0	0	N
WTP-NoR-Nov-barcode33-contig_2	WTP-NoR-Nov-barcode33	Human	WWTP-I	99245	Y	Conj	IncFIB(AP001918), IncFIA, IncFII(pRSB107)	1.172179002	2	aminoglycoside__AAC(3)-IId, beta_lactam__TEM-1	2	2	2	N
WTP-NoR-Nov-barcode34-contig_2	WTP-NoR-Nov-barcode34	Human	WWTP-I	111237	Y	Conj	IncI1	1.725904828	0		0	0	0	N
WTP-NoR-Nov-barcode34-contig_3	WTP-NoR-Nov-barcode34	Human	WWTP-I	96117	Y	unmob	IncY	0.899117283	0		0	0	0	N
WTP-NoR-Nov-barcode35-contig_2	WTP-NoR-Nov-barcode35	Human	WWTP-I	85949	Y	Conj	IncB/O/K/Z	1.791636552	0		0	0	0	N
WTP-NoR-Nov-barcode35-contig_3	WTP-NoR-Nov-barcode35	Human	WWTP-I	15458	Y	mob_unconj	ColRNAI, ColRNAI	3.6096142	0		0	0	0	N
WTP-NoR-Nov-barcode35-contig_4	WTP-NoR-Nov-barcode35	Human	WWTP-I	145705	Y	Conj	IncFIB(AP001918), IncFII(29), Col156	1.571902467	9	aminoglycoside__aadA5, aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id, aminoglycoside__AAC(3)-IId, beta_lactam__TEM-1, macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul2, tetracycline__tet(A), trimethoprim__dfrA17	6	9	4	N
WTP-NoR-Nov-barcode35-contig_5	WTP-NoR-Nov-barcode35	Human	WWTP-I	7955	Y	unmob		3.893532689	0		0	0	0	N
WTP-NoR-Nov-barcode35-contig_6	WTP-NoR-Nov-barcode35	Human	WWTP-I	9962	Y	mob_unconj	Col156, Col156	2.23720528	0		0	0	0	N
WTP-NoR-Nov-barcode35-contig_7	WTP-NoR-Nov-barcode35	Human	WWTP-I	7558	Y	mob_unconj		6.820758309	0		0	0	0	N
WTP-NoR-Nov-barcode35-contig_8	WTP-NoR-Nov-barcode35	Human	WWTP-I	5634	Y	mob_unconj		8.535858565	0		0	0	0	N
WTP-NoR-Nov-barcode35-contig_9	WTP-NoR-Nov-barcode35	Human	WWTP-I	10063	Y	mob_unconj		4.157366468	0		0	0	0	N
WTP-NoR-Nov-barcode38-contig_2	WTP-NoR-Nov-barcode38	Human	WWTP-I	125190	Y	Conj	IncFIB(AP001918), IncFII	1.142894541	0		0	0	2	N
WTP-NoR-Nov-barcode38-contig_3	WTP-NoR-Nov-barcode38	Human	WWTP-I	94432	Y	unmob	IncY	0.952119531	0		0	0	0	N
WTP-NoR-Nov-barcode40-contig_4	WTP-NoR-Nov-barcode40	Human	WWTP-I	5193	Y	mob_unconj		11.89817582	0		0	0	0	N
WTP-NoR-Nov-barcode40-contig_5	WTP-NoR-Nov-barcode40	Human	WWTP-I	5628	Y	mob_unconj		36.46648632	0		0	0	0	N
WTP-NoR-Nov-barcode40-contig_6	WTP-NoR-Nov-barcode40	Human	WWTP-I	101641	Y	Conj	IncN, IncFII	3.131012204	1	beta_lactam__TEM-1	1	1	0	N
WTP-NoR-Nov-barcode40-contig_7	WTP-NoR-Nov-barcode40	Human	WWTP-I	42675	Y	mob_unconj	Col156, Col156	5.153821067	0		0	0	0	N
WTP-NoR-Nov-barcode40-contig_8	WTP-NoR-Nov-barcode40	Human	WWTP-I	12189	Y	mob_unconj		5.298791841	0		0	0	0	N
WTP-NoR-Nov-barcode41-contig_1	WTP-NoR-Nov-barcode41	Environment	WWTP-S	120663	Y	Conj	IncFIB(AP001918), IncFIA, IncFII	2.638369995	5	aminoglycoside__aadA5, beta_lactam__DHA-1, macrolide-lincosamide-streptogramin__mph(A), quinolone__QnrB4, trimethoprim__dfrA17	5	5	1	N
WTP-NoR-Nov-barcode41-contig_3	WTP-NoR-Nov-barcode41	Environment	WWTP-S	5291	Y	mob_unconj	Col440I	0.390633478	0		0	0	0	N
WTP-NoR-Nov-barcode41-contig_4	WTP-NoR-Nov-barcode41	Environment	WWTP-S	3065	Y	unmob		15.8309451	0		0	0	0	N
WTP-NoR-Nov-barcode41-contig_6	WTP-NoR-Nov-barcode41	Environment	WWTP-S	11817	Y	unmob	Col440I, Col440I	0.545922342	0		0	0	0	N
WTP-NoR-Nov-barcode41-contig_7	WTP-NoR-Nov-barcode41	Environment	WWTP-S	7736	Y	mob_unconj		5.358627751	0		0	0	0	N
WTP-NoR-Nov-barcode44-contig_3	WTP-NoR-Nov-barcode44	Environment	WWTP-S	7940	Y	mob_unconj	ColRNAI	4.382827205	0		0	0	0	N
WTP-NoR-Nov-barcode44-contig_4	WTP-NoR-Nov-barcode44	Environment	WWTP-S	3755	N	mob_unconj		20.60561582	0		0	0	0	N
WTP-NoR-Nov-barcode44-contig_6	WTP-NoR-Nov-barcode44	Environment	WWTP-S	159963	Y	Conj	IncFIB(AP001918), IncFII, Col156	2.195748476	2	beta_lactam__TEM-1, tetracycline__tet(B)	2	2	5	N
WTP-NoR-Nov-barcode45-contig_4	WTP-NoR-Nov-barcode45	Environment	WWTP-S	118063	Y	unmob	IncFIB(AP001918), IncFII	1.04062431	0		0	0	5	N
